id,pert,gene,label
Adnp_Rhoc,Adnp,Rhoc,up
Atg101_Acod1,Atg101,Acod1,none
Ric1_Cxcl1,Ric1,Cxcl1,up
Tnpo3_Rsad2,Tnpo3,Rsad2,none
Zfp36_Clec4e,Zfp36,Clec4e,down
Wtap_Rdx,Wtap,Rdx,none
Alg2_Calr,Alg2,Calr,up
Rpp21_Mthfd2,Rpp21,Mthfd2,up
Fli1_Il2rg,Fli1,Il2rg,down
Bap1_Syt11,Bap1,Syt11,none
Fth1_Creg1,Fth1,Creg1,up
Smg5_Snhg15,Smg5,Snhg15,up
Oxsr1_Plaur,Oxsr1,Plaur,up
Sec62_Il1rn,Sec62,Il1rn,down
Pik3r4_Slfn4,Pik3r4,Slfn4,none
Vps39_Stxbp3,Vps39,Stxbp3,none
Tnfaip3_Adam8,Tnfaip3,Adam8,down
Dcaf7_Glrx,Dcaf7,Glrx,none
Rpl4_Cd69,Rpl4,Cd69,up
Gosr2_Gbf1,Gosr2,Gbf1,up
Tnpo3_Ago3,Tnpo3,Ago3,none
Rps19_Slc20a2,Rps19,Slc20a2,none
Zbtb17_Cxcl2,Zbtb17,Cxcl2,none
Dync1i2_Aig1,Dync1i2,Aig1,up
Trrap_B4galt6,Trrap,B4galt6,none
Tlr4_Larp7,Tlr4,Larp7,none
Ndc80_Rnf128,Ndc80,Rnf128,up
Uxt_Mmp12,Uxt,Mmp12,none
Med25_Cd36,Med25,Cd36,down
Mcm4_Ctsc,Mcm4,Ctsc,none
Igbp1_Ifnb1,Igbp1,Ifnb1,up
Gpn2_Polr2a,Gpn2,Polr2a,up
Lamtor2_Gm56955,Lamtor2,Gm56955,none
Cdc123_Fcgr2b,Cdc123,Fcgr2b,none
Sec63_Purg,Sec63,Purg,none
Cdc123_Gbp2,Cdc123,Gbp2,none
Srsf10_Ckb,Srsf10,Ckb,none
Trappc8_Dnajc3,Trappc8,Dnajc3,none
Igbp1_Ddit3,Igbp1,Ddit3,none
Nprl2_Tlr2,Nprl2,Tlr2,none
Brd2_Il15,Brd2,Il15,none
Nop16_Creg1,Nop16,Creg1,none
Ddx6_Lipa,Ddx6,Lipa,none
Cdkn1a_Mki67,Cdkn1a,Mki67,up
Dpm3_Lrp12,Dpm3,Lrp12,none
Srsf10_Gm14461,Srsf10,Gm14461,up
Uvrag_Cst7,Uvrag,Cst7,none
Chmp3_Hesx1,Chmp3,Hesx1,none
Mnt_Gsto1,Mnt,Gsto1,up
Kdsr_Hsph1,Kdsr,Hsph1,up
Fli1_Bag5,Fli1,Bag5,none
Rps3_Marcks,Rps3,Marcks,up
Prpf6_Fnip1,Prpf6,Fnip1,up
Rps19_Gpr84,Rps19,Gpr84,none
Snx14_S100a1,Snx14,S100a1,up
Sptssa_H2-M2,Sptssa,H2-M2,none
Fli1_Pdia3,Fli1,Pdia3,none
Tnpo3_Npy,Tnpo3,Npy,none
Nolc1_Mir22hg,Nolc1,Mir22hg,up
Ctdspl2_Plpp3,Ctdspl2,Plpp3,none
Nrbf2_Prkar2b,Nrbf2,Prkar2b,up
Fth1_Sqstm1,Fth1,Sqstm1,up
Dpy30_Stmn1,Dpy30,Stmn1,none
Cct2_Saa3,Cct2,Saa3,down
Fli1_Ebi3,Fli1,Ebi3,down
Wdr5_Calr,Wdr5,Calr,none
Mbd2_Igtp,Mbd2,Igtp,up
Rbm14_Fzd1,Rbm14,Fzd1,up
Ccdc22_Reep3,Ccdc22,Reep3,none
Fermt3_Gpnmb,Fermt3,Gpnmb,up
Tnfaip3_Snx9,Tnfaip3,Snx9,none
Sec63_R3hdm1,Sec63,R3hdm1,none
Il10rb_Marchf1,Il10rb,Marchf1,down
Cog5_Cd36,Cog5,Cd36,none
Prpf6_Syngr1,Prpf6,Syngr1,none
Slc33a1_Rpn1,Slc33a1,Rpn1,up
Cnot2_Nav1,Cnot2,Nav1,none
Mnt_Crip1,Mnt,Crip1,down
Rb1cc1_Rabac1,Rb1cc1,Rabac1,none
Tut1_Gm29666,Tut1,Gm29666,none
Rpn2_Dlc1,Rpn2,Dlc1,none
Meaf6_Nedd4,Meaf6,Nedd4,none
Hsp90ab1_Cmpk2,Hsp90ab1,Cmpk2,up
Rhoa_Acod1,Rhoa,Acod1,none
Ccdc22_Gpnmb,Ccdc22,Gpnmb,up
Zfp710_Cyp4f18,Zfp710,Cyp4f18,up
Chmp5_Creg1,Chmp5,Creg1,up
Ehmt2_Gm14461,Ehmt2,Gm14461,up
Rbbp6_Kcnn4,Rbbp6,Kcnn4,up
Ddx6_Ms4a4c,Ddx6,Ms4a4c,none
Pten_Cotl1,Pten,Cotl1,none
Ehmt2_Cd63,Ehmt2,Cd63,none
Acin1_Prkx,Acin1,Prkx,down
Nelfcd_Irgm1,Nelfcd,Irgm1,up
Rack1_Ifit2,Rack1,Ifit2,up
Vps41_Nectin4,Vps41,Nectin4,none
Mbd2_Ctsl,Mbd2,Ctsl,up
Sec62_Mrc1,Sec62,Mrc1,up
Sptlc1_Cd69,Sptlc1,Cd69,up
Orc4_Smpdl3a,Orc4,Smpdl3a,none
Gspt1_Ptpn12,Gspt1,Ptpn12,up
Yy1_Saa3,Yy1,Saa3,none
Taf5l_Igf1,Taf5l,Igf1,down
Il10rb_Folr2,Il10rb,Folr2,none
Atp6v1b2_Mcoln2,Atp6v1b2,Mcoln2,up
Ptpn11_H2-M2,Ptpn11,H2-M2,up
Dpm3_Ctsl,Dpm3,Ctsl,none
Nfkbiz_Ifitm2,Nfkbiz,Ifitm2,down
Mnt_Zfp281,Mnt,Zfp281,none
Tbk1_Cd9,Tbk1,Cd9,none
Prpf19_S100a10,Prpf19,S100a10,none
Wnk1_Vcan,Wnk1,Vcan,up
Hnrnpu_Tlr3,Hnrnpu,Tlr3,none
Ptpn2_Gbp2,Ptpn2,Gbp2,up
Ints1_Magi3,Ints1,Magi3,up
Sptssa_Cd63,Sptssa,Cd63,none
Hsp90ab1_Eif4ebp1,Hsp90ab1,Eif4ebp1,down
Scap_Apobec1,Scap,Apobec1,none
Meaf6_Gpnmb,Meaf6,Gpnmb,none
Rbbp6_Glrx,Rbbp6,Glrx,none
Tnfaip3_Il10,Tnfaip3,Il10,up
Traf6_L2hgdh,Traf6,L2hgdh,none
Pik3c3_Ccl9,Pik3c3,Ccl9,down
Mcm4_Man1a,Mcm4,Man1a,up
Ddx6_Xylt2,Ddx6,Xylt2,none
Dda1_Rsad2,Dda1,Rsad2,none
Rnf40_Cfap418,Rnf40,Cfap418,none
Msto1_Sqstm1,Msto1,Sqstm1,none
Setd2_S100a11,Setd2,S100a11,up
Oxsr1_Fxyd2,Oxsr1,Fxyd2,up
Dcaf7_Ms4a6b,Dcaf7,Ms4a6b,none
Dpm1_Iigp1,Dpm1,Iigp1,none
Rbm14_Eif5,Rbm14,Eif5,none
Nprl2_Pf4,Nprl2,Pf4,up
Wnk1_Fxyd2,Wnk1,Fxyd2,up
Rack1_Gm12279,Rack1,Gm12279,none
Smc3_Rsl24d1,Smc3,Rsl24d1,none
Actr10_AI467606,Actr10,AI467606,none
Rps5_Zfp64,Rps5,Zfp64,none
Sptssa_Blvrb,Sptssa,Blvrb,down
Tnfrsf1a_Apobec1,Tnfrsf1a,Apobec1,up
Atxn7l3_Ctsl,Atxn7l3,Ctsl,down
Xpo1_Mgat4b,Xpo1,Mgat4b,none
Gosr2_Lmna,Gosr2,Lmna,none
Mau2_Il1rn,Mau2,Il1rn,down
Prpf40a_Lgals3,Prpf40a,Lgals3,up
Sart3_Pcdh7,Sart3,Pcdh7,up
Sptssa_Mmp14,Sptssa,Mmp14,down
Snapc3_Gm49774,Snapc3,Gm49774,up
Ctdspl2_Igf1,Ctdspl2,Igf1,down
Nfyc_Gm43387,Nfyc,Gm43387,none
Hars_Il1b,Hars,Il1b,none
Ppp6c_Ckb,Ppp6c,Ckb,none
Ptpa_Pilra,Ptpa,Pilra,down
Wnk1_Alas1,Wnk1,Alas1,up
Slc33a1_Nucb2,Slc33a1,Nucb2,up
Trrap_Ifit2,Trrap,Ifit2,up
Nelfcd_Sec24a,Nelfcd,Sec24a,none
Hspa4_Pgk1,Hspa4,Pgk1,none
Msto1_Fxyd5,Msto1,Fxyd5,none
Atg101_Tiparp,Atg101,Tiparp,up
Lamtor2_Macir,Lamtor2,Macir,none
Rtf1_Cdadc1,Rtf1,Cdadc1,none
Jak1_Birc2,Jak1,Birc2,none
Wdr1_Esyt2,Wdr1,Esyt2,up
Cbll1_Kctd12,Cbll1,Kctd12,down
Cbll1_Oasl1,Cbll1,Oasl1,down
Trem2_Anxa2,Trem2,Anxa2,down
Csnk1a1_Anxa1,Csnk1a1,Anxa1,up
Ube2h_Smpdl3a,Ube2h,Smpdl3a,up
Alg2_Adgb,Alg2,Adgb,none
Chmp3_Procr,Chmp3,Procr,none
Taf5l_AA467197,Taf5l,AA467197,none
Mbd2_Creg1,Mbd2,Creg1,none
Sec62_Nceh1,Sec62,Nceh1,none
Ndc80_Npy,Ndc80,Npy,none
Cdc42_Actb,Cdc42,Actb,down
Spop_Cmpk2,Spop,Cmpk2,none
Cct7_Prdx1,Cct7,Prdx1,none
Stk11_Mtdh,Stk11,Mtdh,down
Ikzf1_Bbln,Ikzf1,Bbln,up
Nob1_Cmpk2,Nob1,Cmpk2,up
Nfkbiz_Lrrc25,Nfkbiz,Lrrc25,down
Tbk1_Ccnd1,Tbk1,Ccnd1,down
Slc33a1_Dnajb9,Slc33a1,Dnajb9,up
Nol10_Tonsl,Nol10,Tonsl,none
Rps3_Clip1,Rps3,Clip1,none
Zfp36_Rsad2,Zfp36,Rsad2,none
Klf6_Macir,Klf6,Macir,none
Cmtr1_Aph1c,Cmtr1,Aph1c,none
Trappc8_Cd72,Trappc8,Cd72,down
Strap_Creg1,Strap,Creg1,none
Snx14_Rap2a,Snx14,Rap2a,up
Gosr2_2310009B15Rik,Gosr2,2310009B15Rik,down
Gosr2_Zswim4,Gosr2,Zswim4,none
Chmp5_Sqstm1,Chmp5,Sqstm1,up
Fli1_Cd36,Fli1,Cd36,none
Nolc1_Pilra,Nolc1,Pilra,down
Gtf2a2_Odc1,Gtf2a2,Odc1,none
Cdkn1a_Cxcl14,Cdkn1a,Cxcl14,none
Rrp1_Mylip,Rrp1,Mylip,up
Sec63_Manf,Sec63,Manf,up
Cog5_Stmn1,Cog5,Stmn1,down
Cpsf4_Mthfs,Cpsf4,Mthfs,up
Tbk1_Alas1,Tbk1,Alas1,up
Uvrag_Syngr1,Uvrag,Syngr1,up
Bap1_S100a8,Bap1,S100a8,none
Fermt3_Ralgapa2,Fermt3,Ralgapa2,down
Srsf10_Arl6ip1,Srsf10,Arl6ip1,none
Tgif1_Simc1,Tgif1,Simc1,none
Rrp1_Cd69,Rrp1,Cd69,up
Rpp21_Gngt2,Rpp21,Gngt2,none
Hyou1_Atf5,Hyou1,Atf5,up
Rnf40_Cd86,Rnf40,Cd86,up
Yy1_Nqo1,Yy1,Nqo1,none
Hyou1_Mthfd2,Hyou1,Mthfd2,up
Pik3r4_Rnf19b,Pik3r4,Rnf19b,none
Tnfrsf1a_Bnip3,Tnfrsf1a,Bnip3,none
Ss18_Sqstm1,Ss18,Sqstm1,none
Stag2_Lst1,Stag2,Lst1,up
Hnrnpu_Nup62,Hnrnpu,Nup62,none
Ints1_Pdia3,Ints1,Pdia3,none
Rps19_Nedd4,Rps19,Nedd4,none
Cdc42_Slco4a1,Cdc42,Slco4a1,none
Il10ra_Ccl9,Il10ra,Ccl9,none
Csnk1a1_Cd5l,Csnk1a1,Cd5l,up
Ddx5_Gm39556,Ddx5,Gm39556,up
Usp39_Lgals3,Usp39,Lgals3,up
Setd2_Mrc1,Setd2,Mrc1,up
Wnk1_Cacna1d,Wnk1,Cacna1d,up
Xpo1_Slc48a1,Xpo1,Slc48a1,down
Fth1_Odc1,Fth1,Odc1,none
Traf6_Gpnmb,Traf6,Gpnmb,none
Pfdn6_Cxcl1,Pfdn6,Cxcl1,none
Rbm15_Ptpn12,Rbm15,Ptpn12,none
Ticam2_Mir670hg,Ticam2,Mir670hg,none
Nckap1l_Upp1,Nckap1l,Upp1,up
Mapk14_Noct,Mapk14,Noct,none
Vps41_Sqstm1,Vps41,Sqstm1,up
Ddx6_Arhgap31,Ddx6,Arhgap31,none
Dcaf7_Gbe1,Dcaf7,Gbe1,none
Ddx5_Higd1a,Ddx5,Higd1a,none
Il10rb_Il1rn,Il10rb,Il1rn,down
Ddx6_Pcdh7,Ddx6,Pcdh7,up
Snx14_Rin2,Snx14,Rin2,none
Uvrag_Tnfaip2,Uvrag,Tnfaip2,none
Nelfa_Kars,Nelfa,Kars,none
Rb1cc1_2810001A02Rik,Rb1cc1,2810001A02Rik,none
Cct3_Gapdh,Cct3,Gapdh,down
Pfdn6_Il1rn,Pfdn6,Il1rn,down
Sptlc1_Dhcr24,Sptlc1,Dhcr24,up
Mafb_Lgals3,Mafb,Lgals3,none
Dad1_Gpr155,Dad1,Gpr155,none
Cbll1_Anxa3,Cbll1,Anxa3,up
Ddost_Lipa,Ddost,Lipa,up
Hspa4_Hspa1b,Hspa4,Hspa1b,up
Srsf10_Blvrb,Srsf10,Blvrb,none
Pafah1b1_Ppp1r12b,Pafah1b1,Ppp1r12b,down
Actl6a_Ifi27,Actl6a,Ifi27,up
Chmp5_Myb,Chmp5,Myb,none
Kars_Gadd45g,Kars,Gadd45g,none
Rela_Il1rn,Rela,Il1rn,none
Sel1l_Nr3c1,Sel1l,Nr3c1,none
Actl6a_Gclm,Actl6a,Gclm,up
Mapk14_Cd36,Mapk14,Cd36,down
Nprl2_Cd36,Nprl2,Cd36,none
Nol10_Etnk1,Nol10,Etnk1,up
Pik3r4_Creg1,Pik3r4,Creg1,up
Yy1_Bnip3,Yy1,Bnip3,none
Ehmt2_Gbp2,Ehmt2,Gbp2,none
Fermt3_Trem2,Fermt3,Trem2,none
Traf6_Tgm2,Traf6,Tgm2,none
Nelfb_Emp3,Nelfb,Emp3,down
Vps41_Cd63,Vps41,Cd63,up
Rbbp6_Selenow,Rbbp6,Selenow,none
Myd88_Prdx1,Myd88,Prdx1,none
Zbtb17_Ly86,Zbtb17,Ly86,down
Meaf6_Cd36,Meaf6,Cd36,up
Rptor_Lrmda,Rptor,Lrmda,up
Smc3_Trem2,Smc3,Trem2,up
Urm1_Rsad2,Urm1,Rsad2,none
Tbk1_Rapgef5,Tbk1,Rapgef5,down
Dpm3_Igf1,Dpm3,Igf1,none
Rpl10_Ccnd1,Rpl10,Ccnd1,none
Cnot2_Capn5,Cnot2,Capn5,up
Cog8_Cd200r4,Cog8,Cd200r4,none
Rab7_Oser1,Rab7,Oser1,none
Nelfb_Selenow,Nelfb,Selenow,down
Ash2l_Mycbp,Ash2l,Mycbp,none
Bap1_Fcgr2b,Bap1,Fcgr2b,down
Srcap_Comt,Srcap,Comt,down
Ddx5_Manf,Ddx5,Manf,none
Hnrnpu_Ahnak,Hnrnpu,Ahnak,up
Zfp710_Acadl,Zfp710,Acadl,up
Vps39_Lipa,Vps39,Lipa,up
Dync1i2_Mmp12,Dync1i2,Mmp12,none
Stag2_Maf,Stag2,Maf,none
Ikzf1_Otud1,Ikzf1,Otud1,none
Med25_Alox5ap,Med25,Alox5ap,none
Dpy30_Gbp8,Dpy30,Gbp8,none
Syvn1_Dnajc3,Syvn1,Dnajc3,up
Fermt3_Pilra,Fermt3,Pilra,down
Rpp21_Gpnmb,Rpp21,Gpnmb,none
Oxsr1_Ifitm6,Oxsr1,Ifitm6,up
Gosr2_Gm11613,Gosr2,Gm11613,none
Nelfa_9130221F21Rik,Nelfa,9130221F21Rik,none
Prpf19_Dusp23,Prpf19,Dusp23,none
Wdr43_Mgst1,Wdr43,Mgst1,none
Ticam2_Alas1,Ticam2,Alas1,down
Atp6v1e1_Eml5,Atp6v1e1,Eml5,none
Uvrag_Acod1,Uvrag,Acod1,none
Mideas_Cd164,Mideas,Cd164,down
Rpl10_Esyt2,Rpl10,Esyt2,none
Nolc1_Selenop,Nolc1,Selenop,none
Rtf1_Hivep2,Rtf1,Hivep2,up
Pias1_Shisa3,Pias1,Shisa3,up
Dcaf7_Lpxn,Dcaf7,Lpxn,down
Pten_Hmox1,Pten,Hmox1,none
Uvrag_Oasl1,Uvrag,Oasl1,down
Chmp5_Lmna,Chmp5,Lmna,none
Hspa4_Arhgap31,Hspa4,Arhgap31,down
Ppp6c_Il1a,Ppp6c,Il1a,none
Cdkn1a_Atad2,Cdkn1a,Atad2,up
Srsf7_Uchl1,Srsf7,Uchl1,none
Virma_Rrp1b,Virma,Rrp1b,none
Pdcd10_Lgals3,Pdcd10,Lgals3,none
Ikbkb_Igsf6,Ikbkb,Igsf6,down
Sart3_Ahnak,Sart3,Ahnak,up
Wdr3_1110038B12Rik,Wdr3,1110038B12Rik,up
Nrbf2_Prl2c2,Nrbf2,Prl2c2,none
Traf6_Cenpa,Traf6,Cenpa,up
Cdc123_Manf,Cdc123,Manf,none
Taf5l_Glrx,Taf5l,Glrx,down
Syvn1_Hsp90b1,Syvn1,Hsp90b1,up
Ube2h_Gngt2,Ube2h,Gngt2,none
Orc4_BC005537,Orc4,BC005537,none
Chmp5_Pilra,Chmp5,Pilra,none
Srsf7_1110038B12Rik,Srsf7,1110038B12Rik,up
Ptpn2_Folr2,Ptpn2,Folr2,none
Sec62_Selenop,Sec62,Selenop,up
Gpn2_Maf,Gpn2,Maf,none
Myd88_Ms4a6b,Myd88,Ms4a6b,none
Uvrag_Selenop,Uvrag,Selenop,none
Junb_Pf4,Junb,Pf4,none
Nprl2_Nqo1,Nprl2,Nqo1,up
Jtb_Cd300a,Jtb,Cd300a,none
Rela_Marcksl1,Rela,Marcksl1,down
Prpf6_Prdx1,Prpf6,Prdx1,none
Atp6v1b2_C030014I23Rik,Atp6v1b2,C030014I23Rik,none
Spout1_Rbm28,Spout1,Rbm28,none
Atp6v1e1_Rhoc,Atp6v1e1,Rhoc,none
Dad1_Pmaip1,Dad1,Pmaip1,none
Syvn1_Pdia3,Syvn1,Pdia3,up
Vps33a_Mef2c,Vps33a,Mef2c,none
Nrbf2_Gadd45b,Nrbf2,Gadd45b,none
Cog8_Trem2,Cog8,Trem2,none
Bap1_Gm35188,Bap1,Gm35188,none
Il10rb_Pck2,Il10rb,Pck2,none
Cog8_Odc1,Cog8,Odc1,up
Rbck1_Patj,Rbck1,Patj,none
Tmem258_Cotl1,Tmem258,Cotl1,none
Rcl1_Polr2g,Rcl1,Polr2g,none
Fli1_Itgam,Fli1,Itgam,none
Ppp6c_Lmna,Ppp6c,Lmna,up
Vps41_Rsph10b,Vps41,Rsph10b,none
Cpsf4_Htra2,Cpsf4,Htra2,none
Cmtr1_Aif1,Cmtr1,Aif1,none
Mcm4_H2-Q7,Mcm4,H2-Q7,none
Sephs1_Rsad2,Sephs1,Rsad2,none
Mapk14_Fcgr4,Mapk14,Fcgr4,none
Msto1_Marcks,Msto1,Marcks,none
Hyou1_Hspa5,Hyou1,Hspa5,up
Csnk1a1_Comtd1,Csnk1a1,Comtd1,none
Mbd2_Cd300a,Mbd2,Cd300a,none
Mta2_Hipk2,Mta2,Hipk2,none
Rpl4_Cotl1,Rpl4,Cotl1,down
Prpf6_Ppp1r10,Prpf6,Ppp1r10,up
Rcl1_Prkn,Rcl1,Prkn,up
Zbtb17_Il1a,Zbtb17,Il1a,none
Ticam2_Gys1,Ticam2,Gys1,none
Tnfrsf1a_Clec4e,Tnfrsf1a,Clec4e,down
Rbm14_Timp2,Rbm14,Timp2,up
Cwc15_Cmpk2,Cwc15,Cmpk2,up
Rps19_Manf,Rps19,Manf,none
Bloc1s1_Il15,Bloc1s1,Il15,none
Virma_Med30,Virma,Med30,none
Fbxo11_Ebi3,Fbxo11,Ebi3,up
Cmtr1_Brd2,Cmtr1,Brd2,up
Zfp710_Card11,Zfp710,Card11,up
Runx1_Ndufa4,Runx1,Ndufa4,none
Polr1f_Snhg3,Polr1f,Snhg3,none
Jtb_Npy,Jtb,Npy,none
Wdr70_Ly6a,Wdr70,Ly6a,none
Ccdc22_Lacc1,Ccdc22,Lacc1,none
Rela_Gpr84,Rela,Gpr84,down
Gtf2a2_Lgals3,Gtf2a2,Lgals3,down
Pten_Ccrl2,Pten,Ccrl2,none
Cct7_Nqo1,Cct7,Nqo1,none
Cnot2_Ttc39c,Cnot2,Ttc39c,none
Cdkn1a_Bcl6,Cdkn1a,Bcl6,none
Uvrag_Srgap2,Uvrag,Srgap2,none
Spop_Gpc1,Spop,Gpc1,up
Ap3b1_Zfp655,Ap3b1,Zfp655,up
Wtap_Tbrg1,Wtap,Tbrg1,none
Gins3_Eif2s3y,Gins3,Eif2s3y,down
Cdkn1a_Pilra,Cdkn1a,Pilra,none
Il10rb_Mmp9,Il10rb,Mmp9,none
Kdsr_Zwint,Kdsr,Zwint,up
Mideas_Acod1,Mideas,Acod1,none
Tgif1_Slc48a1,Tgif1,Slc48a1,down
Tlr4_Creld2,Tlr4,Creld2,none
Tgif1_Alas1,Tgif1,Alas1,none
Ptpn2_Btg1,Ptpn2,Btg1,none
Ptpa_Slamf7,Ptpa,Slamf7,none
Hspa4_Rel,Hspa4,Rel,up
Fbxo11_Sqstm1,Fbxo11,Sqstm1,none
Mta2_Adamtsl5,Mta2,Adamtsl5,up
Mms22l_Tgtp2,Mms22l,Tgtp2,down
Ikzf1_Ppip5k1,Ikzf1,Ppip5k1,none
Ctdnep1_Ccl9,Ctdnep1,Ccl9,down
Alg2_Dnajc3,Alg2,Dnajc3,up
Kdsr_Ecpas,Kdsr,Ecpas,up
Rps19_Ifih1,Rps19,Ifih1,up
Zfp710_Odf2,Zfp710,Odf2,up
Tnpo3_Vmp1,Tnpo3,Vmp1,up
Hyou1_Cgas,Hyou1,Cgas,none
Scap_Eid1,Scap,Eid1,down
Wdr3_Ebi3,Wdr3,Ebi3,none
Cul3_Clec7a,Cul3,Clec7a,up
Tbk1_Lmna,Tbk1,Lmna,none
Nprl2_Pilra,Nprl2,Pilra,none
Nelfb_Kctd12,Nelfb,Kctd12,up
Rpl10_Calhm6,Rpl10,Calhm6,up
Uvrag_Creld2,Uvrag,Creld2,none
Kdsr_Dusp5,Kdsr,Dusp5,none
Kars_2900052L18Rik,Kars,2900052L18Rik,none
Cdc123_Gm53065,Cdc123,Gm53065,none
Mapk14_Batf,Mapk14,Batf,none
Wdr5_H2-T22,Wdr5,H2-T22,none
Sephs1_Hsp90b1,Sephs1,Hsp90b1,none
Csnk1a1_Tuba1c,Csnk1a1,Tuba1c,none
Rps3_Gm8369,Rps3,Gm8369,none
Rbm15_B4galt5,Rbm15,B4galt5,none
Atxn7l3_Fcgr2b,Atxn7l3,Fcgr2b,none
Hars_Thbs1,Hars,Thbs1,none
Slc33a1_Pdia3,Slc33a1,Pdia3,up
Snx13_AA467197,Snx13,AA467197,none
Rbm15_Gbp5,Rbm15,Gbp5,none
Ehmt2_Calr,Ehmt2,Calr,none
Snrnp27_S100a10,Snrnp27,S100a10,up
Atxn7l3_Calhm6,Atxn7l3,Calhm6,none
Jtb_Stk17b,Jtb,Stk17b,none
Setd2_Cfap53,Setd2,Cfap53,none
Mcm4_Stat5a,Mcm4,Stat5a,up
Ube2h_Hsp90b1,Ube2h,Hsp90b1,none
Syvn1_Ceacam10,Syvn1,Ceacam10,none
Snrnp27_E2f7,Snrnp27,E2f7,none
Elavl1_Clybl,Elavl1,Clybl,none
Prpf19_Il15,Prpf19,Il15,up
Ash2l_Prdx5,Ash2l,Prdx5,down
Plrg1_Dock10,Plrg1,Dock10,none
Ddx5_Bcl2a1d,Ddx5,Bcl2a1d,none
Il10ra_Ctsh,Il10ra,Ctsh,none
Rbbp6_C1qb,Rbbp6,C1qb,none
Srsf7_Sec11c,Srsf7,Sec11c,up
Atg101_Uchl1,Atg101,Uchl1,none
Hyou1_Cmpk2,Hyou1,Cmpk2,none
Sel1l_Calr,Sel1l,Calr,up
Ylpm1_Ifit3b,Ylpm1,Ifit3b,down
Il10ra_Ccnd1,Il10ra,Ccnd1,none
Nelfb_Actb,Nelfb,Actb,none
Nelfb_Krtcap2,Nelfb,Krtcap2,none
Cbll1_Prkn,Cbll1,Prkn,none
Ptpa_Btg1,Ptpa,Btg1,none
Prpf19_Osbpl8,Prpf19,Osbpl8,up
Cct3_Maf,Cct3,Maf,up
Atp6v1e1_Cdc42se2,Atp6v1e1,Cdc42se2,none
Dync1i2_Ifi30,Dync1i2,Ifi30,none
Igbp1_Brd2,Igbp1,Brd2,up
Yy1_Chchd10,Yy1,Chchd10,down
Zfp710_Eya1,Zfp710,Eya1,none
Rrp1_Gramd1b,Rrp1,Gramd1b,down
Atp6v1a_Sclt1,Atp6v1a,Sclt1,none
Cct2_Fcgr2b,Cct2,Fcgr2b,down
Zbtb17_Vat1,Zbtb17,Vat1,up
Il10ra_Ggta1,Il10ra,Ggta1,down
Cdc42_Ccrl2,Cdc42,Ccrl2,up
Sec63_Ftl1-ps1,Sec63,Ftl1-ps1,none
Snx13_Npy,Snx13,Npy,up
Snrnp70_1110038B12Rik,Snrnp70,1110038B12Rik,up
Scap_Serpine1,Scap,Serpine1,none
Sec63_Mxd1,Sec63,Mxd1,down
Dda1_Cd9,Dda1,Cd9,none
Mms22l_1110038B12Rik,Mms22l,1110038B12Rik,none
Srcap_Itgam,Srcap,Itgam,down
Runx1_Npy,Runx1,Npy,up
Ddx41_Fxyd2,Ddx41,Fxyd2,none
Ikzf1_Rap2a,Ikzf1,Rap2a,none
Kdsr_Uchl1,Kdsr,Uchl1,none
Cpsf4_Alox5ap,Cpsf4,Alox5ap,none
Wdr3_Ust,Wdr3,Ust,none
Mafb_Slc16a3,Mafb,Slc16a3,none
Fth1_Blvrb,Fth1,Blvrb,up
Srsf7_Fxyd2,Srsf7,Fxyd2,none
Cpsf4_Adamts4,Cpsf4,Adamts4,none
Gins3_Gm5150,Gins3,Gm5150,none
Ss18_Fcgr2b,Ss18,Fcgr2b,none
Snx14_Pla2g4b,Snx14,Pla2g4b,none
Uvrag_Manba,Uvrag,Manba,none
Tnfrsf1a_Gm12279,Tnfrsf1a,Gm12279,none
Sptssa_Gm5150,Sptssa,Gm5150,none
Runx1_H2-Q7,Runx1,H2-Q7,none
Dpm1_Aif1,Dpm1,Aif1,down
Fbxo11_Zfand5,Fbxo11,Zfand5,up
Il10ra_Gpnmb,Il10ra,Gpnmb,none
Tcp1_Ddit3,Tcp1,Ddit3,none
Sec63_Gm5150,Sec63,Gm5150,none
Dpm3_Clec4a1,Dpm3,Clec4a1,none
Ints1_Creg1,Ints1,Creg1,none
Trem2_Stmn1,Trem2,Stmn1,down
Nop16_Cmpk2,Nop16,Cmpk2,up
Plrg1_Ahnak,Plrg1,Ahnak,up
Gtf2a2_Il1rn,Gtf2a2,Il1rn,down
Cbll1_Arhgap10,Cbll1,Arhgap10,none
Acin1_Psma6,Acin1,Psma6,none
Wdr70_Cmpk2,Wdr70,Cmpk2,none
Gins3_Pcp4l1,Gins3,Pcp4l1,up
Igbp1_Actb,Igbp1,Actb,down
Dync1i2_Gbe1,Dync1i2,Gbe1,up
Igbp1_Klhl24,Igbp1,Klhl24,none
Snrnp70_Gpr84,Snrnp70,Gpr84,none
Ptpn2_Rab43,Ptpn2,Rab43,up
Cnot2_Kctd12,Cnot2,Kctd12,none
Cdc42_Cd69,Cdc42,Cd69,none
Srsf7_Mthfs,Srsf7,Mthfs,up
Actl6a_Cacna1d,Actl6a,Cacna1d,up
Cul3_Procr,Cul3,Procr,up
Wtap_Car5b,Wtap,Car5b,none
Nfyc_Prr13,Nfyc,Prr13,down
Mafb_Pilra,Mafb,Pilra,up
Snrnp70_Ms4a6b,Snrnp70,Ms4a6b,down
Ticam2_Cep83,Ticam2,Cep83,up
